id;type;url;ip;date;
"5733";"Azorult";"http://suicide.ac.ug/pfsdmfo/admin.php";"82.202.173.113";"07-09-2019";
"5734";"LokiBot";"http://clotiahs.info/jp101/five/PvqDq929BSx_A_D_M1n_a.php";"47.88.102.244";"09-09-2019";
"5735";"AzorUlt";"http://brainfuck.site/panel/admin.php";"185.224.138.189";"09-09-2019";
"5736";"LokiBot";"http://clotiahs.info/ret/four/PvqDq929BSx_A_D_M1n_a.php";"161.117.182.74";"10-09-2019";
"5737";"PredatorTheThief";"http://statexadver19tx.world/login";"89.41.173.142";"11-09-2019";
"5738";"AgentTesla";"http://senseint.info/horigi/webpanel/login.php";"161.117.182.74";"11-09-2019";
"5739";"AlphaStealer";"http://ezgangbeach.mcdir.ru/login.php";"178.208.83.42";"12-09-2019";
"5740";"keitaro";"http://69.16.254.181/admin/";"69.16.254.181";"12-09-2019";
"5741";"Kpot";"http://5.188.60.52/zvDmqwIxmtNwHQgZ/login.php";"5.188.60.52";"13-09-2019";
"5742";"Azorult";"http://harman.ac.ug/pfsdmfo/admin.php";"185.173.178.77";"14-09-2019";
"5743";"LokiBot";"http://clotiahs.info/sky2/five/PvqDq929BSx_A_D_M1n_a.php";"47.254.66.50";"16-09-2019";
"5744";"Keitaro";"http://5.8.88.124/admin/";"5.8.88.124";"16-09-2019";
"5745";"Keitaro";"http://5.188.231.211/admin/";"5.188.231.211";"16-09-2019";
"5746";"LokiBot";"http://kaburto.info/force1/five/PvqDq929BSx_A_D_M1n_a.php";"47.254.66.50";"17-09-2019";
"5747";"PredatorTheThief";"http://digalitol.fun/login";"62.173.140.162";"17-09-2019";
"5748";"PredatorTheThief";"http://jokertor.com/login";"62.173.140.162";"17-09-2019";
"5749";"KpotStealer";"http://systics.duckdns.org/ZaNno22ePLzsKfcb/login.php";"158.69.144.161";"18-09-2019";
"5750";"LokiBot";"http://nucsquaremall.ga/~zadmin/lmark/jes/uMc.php";"47.74.182.76";"19-09-2019";
"5751";"Uadmin";"https://icuyoumotherfucker.icu/adminka/u1503fix/adm.php";"185.198.58.198";"19-09-2019";
"5752";"Pony";"http://phoenixcnc.in/panel/admin.php";"43.225.55.205";"23-09-2019";
"5753";"AzorUlt";"http://earlybirdregistration.net/admin/32/panel/admin.php";"162.214.1.193";"24-09-2019";
"5754";"PredatorTheThief";"http://146.0.77.89/login";"146.0.77.89";"24-09-2019";
"5755";"PredatorTheThief";"http://193.188.22.219/login";"193.188.22.219";"24-09-2019";
"5756";"KPOT";"http://lisayorskim.jp.net/r4rKJbZdkEiMNZyg/login.php";"93.189.42.76";"24-09-2019";
"5757";"PredatorTheThief";"http://dfbdfoi988329d.com/login";"47.254.240.191";"24-09-2019";
"5758";"AzorUlt";"http://vware.duckdns.org/panel/admin.php";"167.114.150.96";"25-09-2019";
"5759";"AzorUlt";"http://anahtarcikoray.com/wp-includes/akoyguy/32/panel/admin.php";"185.169.52.171";"25-09-2019";
"5760";"LokiBot";"http://corpcougar.com/me/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"26-09-2019";
"5761";"AZORult";"http://corpcougar.com/bguy/32/panel/admin.php";"104.168.65.2";"26-09-2019";
"5762";"AZORult";"http://corpcougar.com/dike/32/panel/admin.php";"104.168.65.2";"26-09-2019";
"5763";"AZORult";"http://corpcougar.com/fort/32/panel/admin.php";"104.168.65.2";"26-09-2019";
"5764";"AZORult";"http://techxim.com/wp-includes/admin/32/panel/admin.php";"103.94.27.67";"26-09-2019";
"5765";"PredatorTheThief";"http://noteboockfix993.info/login";"47.254.80.139";"26-09-2019";
"5766";"keitaro";"http://45.67.56.61/admin/";"45.67.56.61";"26-09-2019";
"5767";"keitaro";"http://87.236.23.130/admin/";"87.236.23.130";"26-09-2019";
"5768";"Keitaro";"http://95.214.63.105/admin/";"95.214.63.105";"26-09-2019";
"5769";"Keitaro";"http://81.200.119.123/admin/";"81.200.119.123";"26-09-2019";
"5770";"Keitaro";"http://95.214.63.132/admin/";"95.214.63.132";"26-09-2019";
"5771";"Keitaro";"http://87.236.23.6/admin/";"87.236.23.6";"26-09-2019";
"5772";"Keitaro";"http://45.12.18.175/admin/";"45.12.18.175";"26-09-2019";
"5773";"Keitaro";"http://5.181.108.214/admin/";"5.181.108.214";"26-09-2019";
"5774";"Keitaro";"http://95.214.63.195/admin/";"95.214.63.195";"26-09-2019";
"5775";"Keitaro";"http://193.176.78.132/admin/";"193.176.78.132";"26-09-2019";
"5776";"Keitaro";"http://193.176.78.195/admin/";"193.176.78.195";"26-09-2019";
"5777";"Keitaro";"http://193.200.74.218/admin/";"193.200.74.218";"26-09-2019";
"5778";"Keitaro";"http://81.200.119.119/admin/";"81.200.119.119";"26-09-2019";
"5779";"Keitaro";"http://45.67.57.134/admin/";"45.67.57.134";"26-09-2019";
"5780";"Keitaro";"http://45.12.18.218/admin/";"45.12.18.218";"26-09-2019";
"5781";"Keitaro";"http://87.236.22.156/admin/";"87.236.22.156";"26-09-2019";
"5782";"Keitaro";"http://87.236.23.24/admin/";"87.236.23.24";"26-09-2019";
"5783";"Keitaro";"http://45.67.56.88/admin/";"45.67.56.88";"26-09-2019";
"5784";"Keitaro";"http://5.181.108.226/admin/";"5.181.108.226";"26-09-2019";
"5785";"Keitaro";"http://5.181.109.73/admin/";"5.181.109.73";"26-09-2019";
"5786";"Keitaro";"http://5.181.109.108/admin/";"5.181.109.108";"26-09-2019";
"5787";"Keitaro";"http://5.181.109.129/admin/";"5.181.109.129";"26-09-2019";
"5788";"Keitaro";"http://5.181.109.212/admin/";"5.181.109.212";"26-09-2019";
"5789";"Keitaro";"http://45.12.18.67/admin/";"45.12.18.67";"26-09-2019";
"5790";"Keitaro";"http://45.12.18.114/admin/";"45.12.18.114";"26-09-2019";
"5791";"AZORult";"http://babloruby.info/panel/admin.php";"92.63.197.217";"27-09-2019";
"5792";"PsiXBot";"http://greentowns.hk/";"134.0.112.124";"29-09-2019";
"5793";"PsiXBot";"http://fnoetwotb4nwob524o.hk/";"85.143.217.237";"29-09-2019";
"5794";"PsiXBot";"http://v3no4to24wto24.hk/";"45.128.204.95";"29-09-2019";
"5795";"PsiXBot";"http://worldismine.hk/";"85.143.217.237";"29-09-2019";
"5796";"PsiXBot";"http://the-best.hk/";"85.143.217.237";"29-09-2019";
"5797";"PsiXBot";"http://wonderlands.hk/";"162.254.202.185";"29-09-2019";
"5798";"PsiXBot";"http://fastyoutube.info/";"fastyoutube.info";"29-09-2019";
"5799";"PsiXBot";"http://realty4rent.hk/";"85.143.217.237";"29-09-2019";
"5800";"PsiXBot";"http://hkvisioner.hk/";"92.53.71.101";"29-09-2019";
"5801";"PsiXBot";"http://hkvisionerin.hk/";"hkvisionerin.hk";"29-09-2019";
"5802";"Azorult";"http://newpowerof.com/index.php";"134.0.112.124";"29-09-2019";
"5803";"Azorult";"http://rudeincglobals.site/gdsgd/admin.php";"92.53.71.101";"29-09-2019";
"5804";"Azorult";"http://aiaazortop.pw/index.php";"92.53.71.101";"29-09-2019";
"5805";"Azorult";"http://horigori.cc/dfjgdfh/admin.php";"134.0.112.124";"29-09-2019";
"5806";"PredatorTheThief";"http://mondaylaptop24.info/login";"8.208.15.163";"30-09-2019";
"5807";"AZORult";"http://worldmasterclass.com/wp-admin/file/32/panel/admin.php";"103.27.74.169";"30-09-2019";
"5808";"Stealer";"https://sososol.xyz/account/login";"194.116.162.114";"30-09-2019";
"5809";"Stealer";"https://sososoll.xyz/account/login";"194.116.162.114";"30-09-2019";
"5810";"LokiBot";"http://weobd.org/htp/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"64.188.2.209";"01-10-2019";
"5811";"SmokeLoader";"http://bizmanagement9.com/";"92.53.71.101";"01-10-2019";
"5812";"PredatorTheThief";"http://newsjonhforyou.info/login";"104.28.19.37";"02-10-2019";
"5813";"PredatorTheThief";"http://37.19.193.213/login";"37.19.193.213";"02-10-2019";
"5814";"LokiBot";"http://higomanga.info/jo1/five/PvqDq929BSx_A_D_M1n_a.php";"8.208.76.80";"03-10-2019";
"5815";"PredatorTheThief";"http://forrf0410.info/login";"124.156.111.224";"04-10-2019";
"5816";"PredatorTheThief";"https://soul-fly.xyz/login";"66.154.97.151";"04-10-2019";
"5817";"LokiBot";"http://corpcougar.com/gozie/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"04-10-2019";
"5818";"AZORult";"http://mailfueler.com/edu/32/panel/admin.php";"167.86.123.249";"07-10-2019";
"5819";"AZORult";"http://mailfueler.com/smile/32/panel/admin.php";"167.86.123.249";"07-10-2019";
"5820";"PredatorTheThief";"http://pincooc07101.info/login";"129.226.56.28";"08-10-2019";
"5821";"PredatorTheThief";"http://91.243.80.13/login";"91.243.80.13";"08-10-2019";
"5822";"PredatorTheThief";"http://5.188.60.6/login";"5.188.60.6";"08-10-2019";
"5823";"PredatorTheThief";"http://5.8.88.64/login";"5.8.88.64";"08-10-2019";
"5824";"Azorult";"http://babillonngloball.xyz/vsfagdf/admin.php";"babillonngloball.xyz";"08-10-2019";
"5825";"Azorult";"http://lokolovkvkkk1231.cn/xqeqe/admin.php";"194.67.90.231";"08-10-2019";
"5826";"Azorult";"http://localhelporganizerngo.co.ug/index.php";"93.189.43.82";"08-10-2019";
"5827";"Azorult";"http://rejooo.xyz/index.php";"45.86.180.5";"08-10-2019";
"5828";"Azorult";"http://185.212.130.69/az/web/admin.php";"185.212.130.69";"11-10-2019";
"5829";"Azorult";"http://185.212.130.39/az/web/admin.php";"185.212.130.39";"11-10-2019";
"5830";"Azorult";"http://185.212.130.70/az/web/admin.php";"185.212.130.70";"11-10-2019";
"5831";"Azorult";"https://185.212.130.56/az/web/admin.php";"185.212.130.56";"11-10-2019";
"5832";"Azorult";"http://185.212.130.34/az/web/admin.php";"185.212.130.34";"11-10-2019";
"5833";"Azorult";"http://185.212.130.8/az/web/admin.php";"185.212.130.8";"11-10-2019";
"5834";"Azorult";"http://185.212.130.87/az/web/admin.php";"185.212.130.87";"11-10-2019";
"5835";"Azorult";"http://185.212.130.50/az/web/admin.php";"185.212.130.50";"11-10-2019";
"5836";"Azorult";"http://185.212.130.104/az/web/admin.php";"185.212.130.104";"11-10-2019";
"5837";"Azorult";"http://185.212.130.74/az/web/admin.php";"185.212.130.74";"11-10-2019";
"5838";"Azorult";"http://185.212.130.17/az/web/admin.php";"185.212.130.17";"11-10-2019";
"5839";"Azorult";"http://185.212.130.78/az/web/admin.php";"185.212.130.78";"11-10-2019";
"5840";"Azorult";"http://185.212.130.54/az/web/admin.php";"185.212.130.54";"11-10-2019";
"5841";"PredatorTheThief";"http://193.124.186.171/login";"193.124.186.171";"11-10-2019";
"5842";"CryptBot";"http://razraz.info";"185.151.245.99";"12-10-2019";
"5843";"CryptBot";"http://fauuu2.info";"195.133.144.68";"12-10-2019";
"5844";"Betabot";"http://gayaju.com/Panel17/login.php";"111.90.142.117";"13-10-2019";
"5845";"KPOT";"http://gayaju.com/O0SYQ1VJ6mHPuotw/login.php";"111.90.142.117";"13-10-2019";
"5846";"LokiBot";"http://groz-toolz.com/clap/five/PvqDq929BSx_A_D_M1n_a.php";"194.67.206.57";"13-10-2019";
"5847";"LokiBot";"http://eko-logistics.com/didi/five/PvqDq929BSx_A_D_M1n_a.php";"91.211.245.184";"13-10-2019";
"5848";"LokiBot";"http://quelmax.com/deal/five/PvqDq929BSx_A_D_M1n_a.php";"194.67.206.57";"13-10-2019";
"5849";"PredatorTheThieff";"http://comrade696.xyz/login";"45.128.184.2";"13-10-2019";
"5850";"PredatorTheThieff";"http://gbuzr.info/login";"45.128.184.2";"13-10-2019";
"5851";"AZORult";"http://185.222.58.131/panel/admin.php";"185.222.58.131";"14-10-2019";
"5852";"Azorult";"http://corpcougar.in/PawPaw/32/panel/admin.php";"104.168.65.2";"14-10-2019";
"5853";"Azorult";"http://corpcougar.in/waplord/32/panel/admin.php";"104.168.65.2";"14-10-2019";
"5854";"Pony";"http://corpcougar.in/Slimy/Pony/panel/admin.php";"104.168.65.2";"14-10-2019";
"5855";"Lokibot";"http://corpcougar.in/Slimy/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5856";"Lokibot";"http://corpcougar.in/natodwaplord/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5857";"Lokibot";"http://corpcougar.in/paid/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5858";"Lokibot";"http://corpcougar.in/waplord/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5859";"Lokibot";"http://corpcougar.com/cjee/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5860";"Lokibot";"http://corpcougar.com/mexzi/Panel/five/PvqDq929BSx_A_D_M1n_a.php";"104.168.65.2";"14-10-2019";
"5861";"PredatorTheThief";"http://185.251.38.114/login";"185.251.38.114";"15-10-2019";
"5862";"PredatorTheThief";"http://109.234.35.128/login";"109.234.35.128";"15-10-2019";
"5863";"HVNC";"http://185.251.39.200/example_php_app/";"185.251.39.200";"15-10-2019";
"5864";"PredatorTheThief";"http://92.63.197.172/login";"92.63.197.172";"16-10-2019";
"5865";"PredatorTheThief";"http://91.218.114.7/login";"91.218.114.7";"16-10-2019";
"5866";"PredatorTheThief";"http://45.14.12.44/login";"45.14.12.44";"16-10-2019";
"5867";"PredatorTheThief";"http://5.182.210.246/login";"5.182.210.246";"16-10-2019";
"5868";"PredatorTheThief";"http://92.63.192.152/login";"92.63.192.152";"16-10-2019";
"5869";"PredatorTheThief";"http://207.148.66.118/login";"207.148.66.118";"16-10-2019";
"5870";"PredatorTheThief";"http://94.103.91.192/login";"94.103.91.192";"16-10-2019";
"5871";"PredatorTheThief";"http://193.37.212.25/login";"193.37.212.25";"16-10-2019";
"5872";"PredatorTheThief";"http://178.62.181.48/login";"178.62.181.48";"16-10-2019";
"5873";"PredatorTheThief";"http://37.19.192.56/login";"37.19.192.56";"16-10-2019";
"5874";"PredatorTheThief";"http://hypotherma.world/login";"104.140.100.17";"16-10-2019";
"5875";"PredatorTheThief";"http://185.70.187.147/login";"185.70.187.147";"16-10-2019";
"5876";"PredatorTheThief";"http://185.254.121.243/login";"185.254.121.243";"16-10-2019";
"5877";"PredatorTheThief";"http://45.139.236.38/login";"45.139.236.38";"16-10-2019";
"5878";"PredatorTheThief";"http://188.120.239.63/login";"188.120.239.63";"16-10-2019";
"5879";"PredatorTheThief";"http://45.147.198.115/login";"45.147.198.115";"16-10-2019";
"5880";"PredatorTheThief";"http://45.139.236.18/login";"45.139.236.18";"16-10-2019";
"5881";"PredatorTheThief";"http://18.219.205.14/login";"18.219.205.14";"16-10-2019";
"5882";"PredatorTheThief";"http://85.204.116.57/login";"85.204.116.57";"16-10-2019";
"5883";"PredatorTheThief";"http://188.165.30.188:8080/login";"188.165.30.188";"16-10-2019";
"5884";"PredatorTheThief";"http://178.62.188.192/login";"178.62.188.192";"16-10-2019";
"5885";"PredatorTheThief";"http://185.254.121.75/login";"185.254.121.75";"16-10-2019";
"5886";"PredatorTheThief";"http://185.254.121.254/login";"185.254.121.254";"16-10-2019";
"5887";"PredatorTheThief";"http://194.87.232.55/login";"194.87.232.55";"16-10-2019";
"5888";"PredatorTheThief";"http://5.188.60.68/login";"5.188.60.68";"16-10-2019";
"5889";"PredatorTheThief";"https://95.215.205.56/login";"95.215.205.56";"16-10-2019";
"5890";"PredatorTheThief";"http://188.165.30.188/login";"188.165.30.188";"16-10-2019";
"5891";"PredatorTheThief";"http://31.184.197.219/login";"31.184.197.219";"16-10-2019";
"5892";"PredatorTheThief";"https://18.222.227.101/login";"18.222.227.101";"16-10-2019";
"5893";"PredatorTheThief";"http://51.15.232.120/login";"51.15.232.120";"16-10-2019";
"5894";"PredatorTheThief";"http://51.254.175.185/login";"51.254.175.185";"16-10-2019";
"5895";"PredatorTheThief";"http://185.94.191.122/login";"185.94.191.122";"16-10-2019";
"5896";"PredatorTheThief";"http://199.192.30.59/login";"199.192.30.59";"16-10-2019";
"5897";"PredatorTheThief";"http://45.139.236.10/login";"45.139.236.10";"16-10-2019";
"5898";"PredatorTheThief";"http://190.14.38.2/login";"190.14.38.2";"16-10-2019";
"5899";"PredatorTheThief";"http://94.250.250.206/login";"94.250.250.206";"16-10-2019";
"5900";"PredatorTheThief";"http://190.97.167.122/login";"190.97.167.122";"16-10-2019";
"5901";"PredatorTheThief";"http://45.12.213.117/login";"45.12.213.117";"16-10-2019";
"5902";"PredatorTheThief";"http://178.157.91.128/login";"178.157.91.128";"16-10-2019";
"5903";"PredatorTheThief";"http://192.227.133.39/login";"192.227.133.39";"16-10-2019";
"5904";"PredatorTheThief";"http://31.184.196.228/login";"31.184.196.228";"16-10-2019";
"5905";"PredatorTheThief";"http://94.103.9.155/login";"94.103.9.155";"16-10-2019";
"5906";"PredatorTheThief";"http://92.63.197.238/login";"92.63.197.238";"16-10-2019";
"5907";"PredatorTheThief";"http://51.15.246.191/login";"51.15.246.191";"16-10-2019";
"5908";"PredatorTheThief";"https://194.87.232.55/login";"194.87.232.55";"16-10-2019";
"5909";"PredatorTheThief";"http://91.228.154.192/login";"91.228.154.192";"16-10-2019";
"5910";"PredatorTheThief";"http://63.250.34.112/login";"63.250.34.112";"16-10-2019";
"5911";"PredatorTheThief";"http://51.15.241.96/login";"51.15.241.96";"16-10-2019";
"5912";"PredatorTheThief";"http://31.184.197.142/login";"31.184.197.142";"16-10-2019";
"5913";"PredatorTheThief";"http://95.215.205.56/login";"95.215.205.56";"16-10-2019";
"5914";"PredatorTheThief";"http://178.62.184.38/login";"178.62.184.38";"16-10-2019";
"5915";"PredatorTheThief";"http://31.184.197.185/login";"31.184.197.185";"16-10-2019";
"5916";"PredatorTheThief";"http://163.172.145.141/login";"163.172.145.141";"16-10-2019";
"5917";"PredatorTheThief";"http://31.184.197.216/login";"31.184.197.216";"16-10-2019";
"5918";"PredatorTheThief";"http://85.204.116.220/login";"85.204.116.220";"16-10-2019";
"5919";"PredatorTheThief";"http://178.62.184.138/login";"178.62.184.138";"16-10-2019";
"5920";"PredatorTheThief";"http://31.184.196.227/login";"31.184.196.227";"16-10-2019";
"5921";"PredatorTheThief";"http://51.15.215.51/login";"51.15.215.51";"16-10-2019";
"5922";"PredatorTheThief";"http://52.14.175.131/login";"52.14.175.131";"16-10-2019";
"5923";"PredatorTheThief";"http://207.148.67.5/login";"207.148.67.5";"16-10-2019";
"5924";"PredatorTheThief";"http://194.61.24.196/login";"194.61.24.196";"16-10-2019";
"5925";"PredatorTheThief";"http://188.120.226.104/login";"188.120.226.104";"16-10-2019";
"5926";"PredatorTheThief";"http://91.228.154.192:8080/login";"91.228.154.192";"16-10-2019";
"5927";"PredatorTheThief";"http://92.53.107.201/login";"92.53.107.201";"16-10-2019";
"5928";"PredatorTheThief";"http://91.243.80.134/login";"91.243.80.134";"16-10-2019";
"5929";"PredatorTheThief";"http://139.99.165.3/login";"139.99.165.3";"16-10-2019";
"5930";"PredatorTheThief";"http://45.66.9.135/login";"45.66.9.135";"16-10-2019";
"5931";"PredatorTheThief";"http://62.109.22.13/login";"62.109.22.13";"16-10-2019";
"5932";"PredatorTheThief";"http://51.15.232.242/login";"51.15.232.242";"16-10-2019";
"5933";"PredatorTheThief";"http://178.62.186.72/login";"178.62.186.72";"16-10-2019";
"5934";"PredatorTheThief";"http://178.62.186.104/login";"178.62.186.104";"16-10-2019";
"5935";"PredatorTheThief";"https://185.254.121.141/login";"185.254.121.141";"16-10-2019";
"5936";"PredatorTheThief";"http://163.172.173.112/login";"163.172.173.112";"16-10-2019";
"5937";"PredatorTheThief";"http://139.60.161.49/login";"139.60.161.49";"16-10-2019";
"5938";"PredatorTheThief";"http://95.179.215.39/login";"95.179.215.39";"16-10-2019";
"5939";"PredatorTheThief";"https://107.175.38.66/login";"107.175.38.66";"16-10-2019";
"5940";"PredatorTheThief";"http://51.15.194.141/login";"51.15.194.141";"16-10-2019";
"5941";"PredatorTheThief";"http://45.139.236.8/login";"45.139.236.8";"16-10-2019";
"5942";"PredatorTheThief";"http://185.197.75.165/login";"185.197.75.165";"16-10-2019";
"5943";"PredatorTheThief";"https://35.245.208.94/login";"35.245.208.94";"16-10-2019";
"5944";"Lokibot";"http://cocshipmanagment.com/cola/five/PvqDq929BSx_A_D_M1n_a.php";"62.173.147.46";"17-10-2019";
"5945";"LokiBot";"http://fueda.info/sky8/PvqDq929BSx_A_D_M1n_a.php";"47.254.122.135";"18-10-2019";
"5946";"DarkRat";"http://5.8.88.111/login";"5.8.88.111";"18-10-2019";
"5947";"DarkRat";"https://tuu.nu/login";"104.18.63.238";"18-10-2019";
"5948";"DarkRat";"http://178.62.189.202/login";"178.62.189.202";"18-10-2019";
"5949";"DarkRat";"http://178.62.187.103/login";"178.62.187.103";"18-10-2019";
"5950";"DarkRat";"http://185.130.215.184/login";"185.130.215.184";"18-10-2019";
"5951";"Anubis";"https://www.piton77cm.top/8huayth8duye7g8hh76dt3yQS/login.php";"95.181.179.108";"19-10-2019";
"5952";"Anubis";"https://pox1932kakoy.top/8huayth8duye7g8hh76dt3yQS/login.php";"92.53.71.104";"19-10-2019";
"5953";"Pony";"http://manerck.com/kabospy/admin.php";"137.59.54.74";"23-10-2019";
"5954";"PredatorTheThief";"http://tar039tir.info/login";"92.63.197.238";"23-10-2019";
"5955";"PredatorTheThief";"http://nesderx.site/login";"92.63.197.238";"23-10-2019";
"5956";"CryptBot";"http://saas02.pro/";"194.67.217.83";"29-10-2019";
"5957";"CryptBot";"http://saas01.pro/";"45.89.188.36";"29-10-2019";
"5958";"Pony";"http://higomanga.info/jppony/admin.php";"47.254.215.104";"30-10-2019";
"5959";"Riltok";"http://lkrishtifaa.org/3lfk3jGj/fKJh3jKLO/login.php";"62.173.149.83";"30-10-2019";
"5960";"Azorult";"http://mcfucker.ac.ug/pfsdmfo/admin.php";"45.89.188.36";"31-10-2019";
"5961";"Azorult";"http://musorok.ac.ug/pfsdmfo/admin.php";"194.67.217.83";"31-10-2019";
"5962";"Azorult";"http://acidmeza.cc/tech/admin.php";"194.58.122.148";"01-11-2019";
"5963";"PredatorTheThief";"http://3435gfdsgsh34525vfdsgrdsg45235.xyz/login";"83.166.245.77";"01-11-2019";
"5964";"Riltok";"http://backfround2.pw/3lfk3jGj/fKJh3jKLO/login.php";"backfround2.pw";"01-11-2019";
"5965";"Riltok";"http://background1.xyz/3lfk3jGj/fKJh3jKLO/login.php";"background1.xyz";"01-11-2019";
"5966";"Riltok";"http://cd78cg210xy0.com/3lfk3jGj/fKJh3jKLO/login.php";"91.195.240.13";"01-11-2019";
